query_id,answer
FXT1SQ1DiPMfoFvb,a89c66bad4652c6d 0c07dcb8fef3e9ce 1c12925aa0b4495e f145653736082312 473d503c7f95daab 975abc8f05999266 4c1b79bb3a06d279 21ef166e7a16665f 9f80c757115f3814 78c812fe504344d1 85e41c8c97c42bbf ef09a5c8298e3364 35edb6893fde7fcb ace36f7a35ac4827 9f19797daf30344e 5ce7a1dd0bdc58ad b40da2bc3a7d0611 c7e8558035a0d377 1830d1c2435d3608 db5f1dfc32849977 091d3ba519cae4c4 22cc024ae5e828ae 85c70d391c53b1ba ce883217aa1c1e19 7b9ca50a512f8cc3 af16015ad4359aba 50c62e5b1b2ebf76 21ed879302862d0a 22d0e178d78786a1 7f8ca0e0ee9d0709 97a7282bbb31e4ac e2247d67168f6a84 8d61a8c0561d7c9e c270b6b66a157bdf 4201ce67a708fffd 4b73b404755331d0 0924f08c05d892e9 b644e28762f46782 7c7fc1e84f158317 a3bfdcb5cacc723d 787626f75df1556e 24d68d8f77b20607 0ae00be25924dce1 5d4b86f8432d0c13 9b2b62abba99438e d97e6731575fcb3d 7002eb5ca674082d c2796900a4f3749d db637b946d3ba63c ca081feae51559c0
9DIDzJnvKXzWBr0K,2d308ae6e5669a1c 58036f0d6ccf0cce 0d8f22ecf4564689 528ca13c2b2ae6cb 262a6c2af47b7ad0 b44f333db1d5ee9b 41150284dc078fb5 3c65522e3562b74c 9306c157f7820a3f 9bca5c1deacd49af 2c86ccffe5f88eb0 13d4808457e0b091 2c16e1e97ab74732 0b54ea7bfa9c4cf5 c0136553330d6c97 3f87104fed8c3414 0bd9862b6a514d00 e0803457e29f22ad 8df2eb89e8c96b87 f4455bbc11ee58a8 00640bc49f6f5ab6 eb4712dfe7d8630a 7363378e89efff5a 55d7c29bfbf6fa41 5e276c8d9677ff76 901d93c1d17567d4 a1b3bd86b69aab22 2a3f17fd4cd174d7 b0c40701b2c9cb33 ced763b98648fb17 1f65ba40f5cb3981 5ea94abef909b125 bd4a3f5aa8537817 d1eed631c1f0cde2 e70f4fda9dea950f 7d36d3a5f63e31a8 43a1c826fb76fb23 50de36a437b56a6b 8e3e25c10dd2a2db d9af126b74841d57 d3254e282fb2f128 cfaadf0650ef29a0 056738c069267ef1 b072d2fe4b3af2a0 ee2389c311fc5bc1 04487dca6c13a9e2 57d2f2207f20423c 52b6316573aa2b79 3acec4bb65863027 6cc730b37a31ccd0
XoRUcfOtglL8Jw8q,2b680326127fc32f 8a79ac6203e612e1 26bcdb2ceb3cb091 6ac873b4bb5febc6 0297fa3af847aeab f36853441b941e4f 03ca3b5b0530b57e 6dcb1eaa743502fb 6861d80aa6574a7b 361978dc9b38458a 6f1808e455eae978 f8cee8bc7da592e8 fd5b7b3d36996c49 3a5084e37a137e43 49381ef1551e759f c7bbd1765fe63313 34f3332f933dbd04 56625edf22afe09d 4d2a957a4f4fa3d7 bad28c0a7e0bedaa 7885fafcfe7f9d95 8a75d57fbcbc74e5 b2ac5f2b8d168159 e79d18f6a0034123 06347fb68b02bce4 2f7eb81440813b28 e0afd6ddc27973c7 7bdcb5ab5b663cae 302d7d086bf7da7e aeaa7d5db3b21449 d81d07fffc8791a0 cf1e7dfbcc4c311f 5158b058394907c5 7fd04e317e235c89 1fee295b9623ddf9 f53defb856d3272c 9e848d8a3d2312e1 12d367bdc54189da eab0b62723f753c4 8ff9ba6f10a63467 e2161ef6ef035f79 368bb9911371fb9b e926954741c4acac 94ebfb92c671a6af e1fab2ccd7945f49 2b488d411680829c b702fcb6cc91b970 b4984c795a4b85c9 67849d86226f7bac 9e50512a40c10328
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 133781574290762d 370e158e8f097832 2075be536d03890a fe0759f187b21104 7f44b52c99f5dd06 fb752594315a3cc4 7274667a5f8c7614 c6ae46f6063cf423 0a0b908d2aaded24 cb67e6b7a40836f7 d7b16c42c3714470 4b67194e5ae8d9e4 e9efd87c7880772b 0cad005cbd348e26 642c04e888896b12 568d21b89aebfb2a 3f6c95a22a9eb7c8 1d4d06ac03418952 a1fc5d26988d9f7e a1dc36344de09a47 e7fc23cf111792b2 659b87dcf1e6e102 808dcc1320f0ff29 bb8f4aa71682e308 f5359257ce5cb5fe 3ae2ef2fb24ab647 b66fc8eb5cb128fe 7973d002c2cc0679 797d1cbcd8e6948e f67a7a3f446ca2e0 8f9c9722cf54983e 4faae570350e528c 0f8e11be35858ea3 a6c4b16083917362 3bbb8a3bfddac4f4 9529dbbd5ad87686 b972c8b49496b69b 0e66a680aeab2298 91ab1a9fc7fdbd15 0034802fa262e976 3776025af29c2e49 60d2d901cbdf224c 389a189a5a5ba8a1 1340bab811bd5391 9de6b1e24b396206 7746dc70a255cf52 84b2b062811ab1d0 a8cd133f787b7d9c 36270c689c237ad3
zpz8Y8mIKnovl0rz,981dc8f62e49c83d 9304b3610b64fdfe b4ed24826ea454b4 9d6113499907ec18 5eb0b653b651f2ad 6b493e249834aa5f c86fda71f7349258 2cdc29c21274e8f4 1332f7c8c06d9cdb 6f5fcab26cc134fc ac0b80b64b599176 c8c8ff851b5a3f6f 1fcbbfcbe9c48c1e bc7481bdaa1b99ce 142f24a97b5713a9 84f1bf8f41d66209 2e21ccf526d4b309 f697c9169f0cac90 668b150d283e395c 137cdf84921a28e0 7e6574a37e091be7 7aa7215d86eee724 5a28018dc46c9b89 1177d2c48946e743 5f78d9bb8b4084ad cd6790274c9b0a44 1b2d3cac5e94c136 653f929ea7f27228 c82e1f4ceee492a1 47ae97fcd66b1216 81ce830d4984ac92 3d8630880eb613a9 7270514d0c27ac31 c2250876d9aacca6 e5b12862b357a0a6 23c8dd9658e5ec92 6b229146ca3f5596 138c9ced106590cf 5a3b90e83a0884ce 6b9e17c824011790 77ccb68fa8f75c0f e34c7a810d8d26e8 daaa5ddce517219c bb361ad8def82cfc 64733117b48c4b38 4edae9ffa714c67f eb618feb6c3aef3e f58b2a4e55ae49eb b41490892217786a 64349f1835564954
SF1zhQDEG2zg3jUF,273aa36e79207025 fe5fffeb06b4250d 671b4c6698a05b6e 9e5634b7ac8850bd bc581fca004c32a9 3150b0bc49b92961 47cfc419babf1fad 70864a4a63e81681 add368a2f742f1ec 33c99d6c650079f1 130e0ddb51e8459e 6896d2dd8b2099bb dd9655a3083e8833 fcfd8f8e05813907 9a2fc0caffb5912f c1ebf14de19e0d65 bfed0df9b9753098 248b8551720c6808 c164ffea1a7243ad 1e424c3cc1a05c27 2d028f21b732e503 4db9dc1645080a65 867400c697aa1d49 36c84cf0acec3430 d29271cdb0b3d8c0 6b9ddbbac5046d09 896259ea57b2b469 7df1ef03a3f26233 194052dcf9d5a00b a307dbed96e69bee 1ae5033dde1c95b8 c18c7dbd2e89a6dc b09b99773ca439ca 8fa81e5b592b11d7 5e5c35da2292578a d0e7766eb27d23c3 d7b6ffbf84e47787 65bf25f48cc8f3a4 ae03daf369fa02b9 e1c2cba225afb4a7 628f6956b6d5a936 819ad8c22b4043e4 e0ceea01d5ba9d0e c1057888d7cecf81 0f8adaadaa4d32dc 373c4f705dc4d04d 858f2e5ae9dcae0a 4af3dd05ca8229d5 1eb7bc5b5774f25c d457e50d11c6a360
T3sxqyRNmngP09eA,0cc69eb4c79fd876 fc583e0bc31eca67 e196417c97976168 0b0e238ec2c691d1 03f723699c6482dc 978da52beacf3b49 1b535ed374b9d110 0a6ee6515d564550 4b2f6e6c270d228f 5c0d835ea82f710a 84837233d27911d2 739b9d2d0c7ef2e3 6ab908955c6fb8e7 e7d5a7d3e3a0b164 23b78fa18f48af12 a4a4ad7902f25ff3 982e5d4b53f5ac23 ccf680eccf1855c6 fe5890aa12588031 2e83cac599735566 d9d33f6536a0c589 d320bf9e99bc587e 9b107a7e0a0f9e57 526b1c6e1bfb77c1 e08f4ce94c268cef 1308a3d8e1b6a8fe 8438d712d8a496af baaffdd870ec1629 cbfd86270435160c dd29de3edd83fc9b e8ecae7af774e304 4c5f5966602eee77 ee1b843fab33cf82 8036dc6056f11ae2 172828554fc420dd df7dbcac99ec22fc a50f293f01d54162 c56b6a4de80d2303 fe83587245bc2223 96acb066a5d0f7d6 8c95a9bf1c991854 b960475f2f9337e6 aac2cd0bc808a96e ba9dc82823047379 53832d5babb12c55 ff8c0b18b6ec705b ece9f857690eaa54 97514d7455bcbee1 57016e51e4f2878b 516f72bb780e8db2
Noh1IBaATyzfAY1W,d1555faeb6baf5fc 5beb12cbd7f088ac 468a23c8334bb8eb f69136c9e3cd7cd3 84431eba28bfb555 f1c90b98d5fdbc0a e8d217917dfabee4 f892cdd511edcbdd 303164de80d1b4c8 b9dd3aba51ebef13 1c313e644a31e892 b56c04224aad0bbf 5eab0566eee5bfa5 edab9e210c9182f7 ec387356fcbaac89 4852a2e115a7d298 513a48ea8d701db5 5f567a5fb2644b52 ff5d0f0f4e1aa498 e8ef72a7b5e4909a 2122196bf16ba6d0 8fa3d6ee02d8e860 2d01c6824ea15c18 b7481c73f58f5f35 3e5212dee27ad8c4 972cdbbc4bb2e290 e45cc18bf0a80bc5 385d7a781d5838e6 4e7cd67f21addb05 2cf1e709108acf94 d9899704ab3f03e1 f1c11342fb96277e 79e8122015af82cd 80e037b948b0c69b c4d4382451b4fd85 5be1d026958432b8 cd145b61ee23a91b 274950a99a72d17b 57c970cb8b7d636b e79b5f980847d5bf f1c877b070e1cf43 8dac44cb886d0168 a035d6fc1bcbde0a 5cd749c9684481e6 0918717009e2463f 7ba9af580b4f22ee a832cd13786def3b d31cd0a6268c4ba8 f12fa037860b4f06 8e35795bbf8607eb
i6mUjFOstuftfSk8,dee928e6084271df b9fa510f2f058277 5ae7d2d25f0c0b2f 67ece39c17bbf092 28c66eb9c298e06a 037eff790bed1d2e 1be898224b30cf34 c5b7a4149a463bd0 e9a46b69668eb313 4eaca9440da6c625 4a2268b9fb19a3d5 9dab5163d98569c6 80332cd45995a27f bd38144ca2052799 ae63015a4cc94583 8372efbc1c1a0e12 8b55cb9cebc6d268 21be6a03e9133ea6 5bd027ecd99bd792 64e8bcba84351af3 46f77981726b869c 734af59db0484aed fa25d857ebb58ee3 968f5bc9a7b55461 0803d075946487ac 57342c9d28b59f3a ebfd69fd07043bfa 0280aac178cbffbb bd3b3a38d36af7dc 164638d2871bc6cb 9783d8714b31bf14 96c0611fa4be1ec5 15aaafa151872229 054fa4ca09d02cb8 020228c167568c65 1e19bce39844ff3b 271918fc5e73dcd9 a9c28f793512a94b 6b8e0b039e02825b b5743a1ee4a51a11 919b50f737b23783 2aed25ef533e94ed cffaff10d9ccc859 8e8b9e5c322e24f7 26e682490e7d82e4 89f9a2eb14eac7f9 e9f55806b096e501 0e4a030d4fe47eb8 3726fd5591a1473e eda8e1afd8ef96f3
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 60eb173dcb24ae5e 80ebc67ed2aadd01 09caddababf40978 81cdb4e96fc50287 6e7e9385b9587762 54bd7b35073bc339 4a1f67f0d1068de5 ab5a387dcf99823e 730493b3f1bfb22a 5d1e9411e565cbc5 f1cdbd7e4beaa617 5db03ea60979e0f5 4fc7190ce24e8197 976c088595340a8b b25302277a388bbf 245d2d24f805d4fd 8c38fa69461bfe38 972adabc0afef9b2 87923942233e98a7 75ff92040fefb7de 8e7f5623e2aef921 8a4813518d1d9206 8e78e94728c322dc 3167ed74d390653f 710de36e950dbf95 050b3dccb0af5bdb 6f8f552679d1f87c 62969b9dcc62cfef 0ba94234b1a53df4 7563b9958ccb627b 0a98c99348a3e44e 7da3b2d515223bd7 8807146e351d51b5 4a3c48aef4ca619d 5316712dc35864dd b1d2c070094645cd cdf20472d47aae7f f3d59f2c34b92342 4415fa51313db13d 111273e36a3a438e 681abc356eb628c6 88f739640a32d4a4 a90982b98c06197a c794658a0f8b12f4 b80b5cdc5096466f dcd4817302518a57 6ae854d42c5b235f 26f8b197ab6d9148 12bb4512f9fda1ab
eLypTSoIY0DA8Vzp,46356dbdf4919a9b a5cdc947ad747a55 15b1b0bcd36315a3 8f6876a8aade1d74 4af845bf13f9c9ee 8b8ebe8df70952cd d2e8104d8e714b85 9dd406847b05bbd8 2655d51d601816e4 7782bb13d140fe9f 7c298c39f1db300a cd9c66dd6edd2405 582e5dbed4e518ec 9e4805a7e99a56fe 2974f8b2f9aeb2a6 e815040be0e1d73a a95973cc2dd8e1f4 cccef1e736e157a6 b7053c85e5b994dc ed3c7bbe8bc036d8 3b81e79f08e33d7a cb82d263a4138425 b5c8d5485c011c96 d72ca70fe71bed9b 63cb5a3bca8e3e24 4c16e1ceb40ab572 fcf2d5ed24fb5fdc 08ea564b4be647e3 225810b43c456025 9bb1dd203b9a0e23 6858fb445c4bd724 857fa76f594bc180 ff8c0b18b6ec705b 91951a36566067eb d7ab35588846dd02 45958b8e172d6c14 3d0b39056667a456 51c38e55164b0c78 10c59f01f5377b09 178822d5f004c396 0a662c3f1fe78d8c 1e0a2c2914a2e33f 8403a455a2c56516 bdd632cc6619c12d 7b12cc37c2505968 af6fee455fcbcf5d 35855cc92ea2f87d cd178a1c98c347a9 b9ef2eb83a8da684 f5b83b7c63d02f88
XBrInbSDudej87WP,d1ef38861037de12 fca02f16384cd348 9fef533cfa5910e6 b428822cc70eb432 b8d97579b6b22336 60d7d494891b5ae5 e1b81a193640ef2c 36efa9e8d2271aa8 3850f193423beb53 bbbac504c36ea953 be456ea2e5fbf0a4 7f7a81e39786c799 b948f3327405e1cf 5152f88bae0a4c39 f0c5023fad86cc18 a0c8835674657aa1 80b5f7f3c45eda9f 6d57665eb900d257 d7f6e59c69b653c0 ef7c79472323a915 2cdc29c21274e8f4 74000bd1680980e3 adb439ef9330597a 03a82e8d242d2b3a c5488fdcea1cf214 2a5196dff282ea15 61978e0d88979334 c2250876d9aacca6 1177d2c48946e743 ae00369a55754e93 84f1bf8f41d66209 bf228268fe281d47 2e21ccf526d4b309 2f56721475cb0cce 0672ffaa6e7251a4 81ce830d4984ac92 3f086660610a6b62 f658db6cfff63896 a68729c2604cc3bb 89821a30aa697388 5a3b90e83a0884ce 17eb79254ffbe289 6d978fe4ece087ea 22896d8f481cfc4e 59e46da570ff46d5 6b9e17c824011790 7e76c3886586e2e7 d5c4747926202dca 46bfb7cb015d9a13 5630804d48800259
HmT4YuGGvmUcWdN7,d4e210b09144b1dd 07c7fd0bcd0830ed 0c68c40ce238a6a6 86fe940d184f120a 54b1dfb3a6d8b11f 5de36276595058eb fb3859a0c0022769 7bc567381c6f160c f526dc1753f0ab86 6be79f396dec6552 972cdbbc4bb2e290 7fde87f3f3f131ff 27dad522a7581e5c e041f4104d11dddc b56d9b3ed76d4266 619e2174574230e3 6968836695bb3e8b f1c11342fb96277e 8a08aecfd29ae141 38869c2b5a899e1d ff5d0f0f4e1aa498 af67cef23e1b774f 9b39951a408891e0 3ea6ec6891548385 88d19b0396ce93a0 eb1635540ec2de95 185b37912f54d625 8b2458641b0392a8 5ef3f512a489b10c a9b07c95debbce4b f00e3610a39042f4 06560cafe4b51b67 7f158f2d8a3135bd 6b0641f4cc1e7106 907fdfdfabd56448 a86201e7b68105ab de5fe73e17f5f766 03184318a5f6019e 7bdfd0a6552b3e12 cec037799d549a31 9ddfb89d489ea0f2 c2a0b041236d79c3 a11b24d1550d8994 4738c7bae02b2518 f49ed3967b3f5d0a 8e0c17bbe8b8eb07 6be87be251438dca 3da9897fb54c70f9 1134248ba6eb1e0c 1490f11e8f49e3d2
pDggTg7u7ZpxgVhM,43a2c6a24327285f 49966519b0451e35 76c605d8405aba12 fc4f789688968fa8 c74953162f72c7d5 8e6557c0f165c97d d8454d019dbea5d4 e2fbf059bf27e3d9 04226668874af114 a8134f099ccf2908 53d69dfcbb81f1e8 5aab85ebb84aa582 1c0dbe7c0bb2878b 1521cf0da4984398 81ea6789ee33ba85 6e00c950ce536326 fd94b63d3e1e0313 ea0e281ae003d61b 2fa8ed1c7f4b7c1c 5cd022016264ddb5 e05015e35eeefd2b 41332623cce7d902 e93b1ed6e7fc2000 01d2e12c0a0864ed 9a6bab05b4a3cd05 53e9159552bec74a e6925e8406ec073b a4fe678471ca3d20 1183bf020efefcc8 1a050f41bb9058e3 21aeea854ff9e4a8 37e93f187cf59487 ffa55cfb0c6d52f0 a5dd30391e4d55d1 cfeb7a53e6c22895 6ed98c776f523a17 14254124a08e896d a4cfd0047cfb8a6e bfa31cb39853f54b da03d79dd4bf32ad cd96117e5e7098fc cd44d3d008d463c6 5eec07d0cd04f79c 8f38c4ae65303c97 db0299efdfa1378d d85033f298eae606 a925527d83c5f2ed de6e687a759ea7bc 9b17c444c38a6d2b 9113a38162f6ca97
mER4NMuCUOZawFsU,14dad50b7da9d6c6 56e26f448e62b4ae 070d06c800557ec3 a5b37434385fdc70 e63bebf988e37981 f291c3dba1936526 066ac9cfaad13f1e 53636bb6ba03d8ba 8415ff7474cc2f68 b5da15fd79c34617 7ffb14dfdfaf1f39 f607aeb47e860103 44fc6239f571f415 f4cfa45c617566fb 52d9f437fca2cee3 c10e4273f96d14c1 9f517effb51381ba 5d96495be2c5597f 3621f182033e58cc 2e3bdd8afd5a046b 61d3d9dd4755d415 5481080fef2bc596 959dad6d5f5b3b89 cb83b71ef62a002a 485c8d218185c0ac 4512b720d55c291c 8e46b5022c111ea0 74e88038b0a791bb 306695027216416e cf73762726187a76 c7e4063850a01bf2 ffcf7a821ada0588 96f3c198517ac2a9 d7b002c21a1654f8 991fcab1689ec5f1 6eb9f19ca6c56aee 297962deb6e32b5e 3c7cb9d0f68dded7 a748a83f2fbe7084 4f25016fc7de787c 4c9c8f903a96b717 2d308ae6e5669a1c b0c40701b2c9cb33 b3ecaf9424d7dd70 2847d798d19922a0 dec7d6c120432345 5c1a4acf4d27e8bb d85cee724d4cf4e1 dedb0749723b3049 c3b542604f497fc7
0jIjGkWFVjG4hvyU,0efd16d22f6414f0 38fd7c49356e8a3f fe7b53ea505efd8f bba38f1682eb461a 37e00ba2448b4caf 8394f4476048aa61 b5f165cfecc51463 3b046779821b1c21 2390df789b2fcbc8 86985c38486ada1c cfc9b14d1782951d 0c27b49ab82948b7 82e27a2a1d2f73e8 87165255c830a972 793a694fd8489ee1 cdfe28a90c304de4 29c778daa2db6b4d 5081d2ff240750e8 39ae539dabd4be5f c44b68d821adb140 ed0cdf16f1d4ef23 64234bdf9afb6057 5cf3b77c6c3f130f 91c64e3db7081faa 330ab8cfa1db0525 c74149ed10e117c9 d282ff1518ca6e4e cef5aec620084e78 47ceaa2c3c95d102 bccd9a4d1dd9d07b 022f3b0ed5507bb9 a551a30806850711 4f8f7bd2a1d4e400 4198e743895c3477 8590003be81b6eba 67c6e4cbd554be3f 5a343ec1ba23cae9 ed780c3cbd4c6110 86f6aa69a0c950ee 4a8d3df56b2610ae d6df47db2bedc210 49dda00ec082c7a3 b31310cf8cf645ea 00f1637c4712e677 6579cbb46d1873bf 178ec5d6aa5213b1 c595b73f517c7b7b 29899cb60aa40d6e a72f8c7a9e5fdce7 9662c291df5e1a12
ZdzO4VPi5jMuvAfu,b4eb02f303e7830d 2aa5cd2f5cc8156b 8f846ba1dc7d378c 4a854d3848a8c347 d97cffdd852e0baf 913989b424f22857 72f8ad1575859bf2 ff25943f61db67c6 f3b9dbd623735a34 dbf6f5529f0d8eab c98b7038345b2d20 aa04f507a1b76b4b 0615e0afe7c0b6c1 9a37f9f621dbf52e 82a8d53f3f2ac79c f1bb51b2e65c0cc0 cb432d68d1055812 ee3c709ec202c126 1c8888eb595addec 1509dd388b8f6875 ada9ab2122b52ae6 cd4e0329a5b6a10a ae5f6e414def22d7 cf15052bdf7a48af 510b29eb27b09cd1 a58f6d8983889426 0ba278665a638a6c 22c337e0f95351b7 95f4f02d23e78e8b e0ebfb735ff9187d a28399887cb9eaf3 28e028976714fb17 bc77539194ba884f 226bddd0278a8e40 3477cb0c5559c4b7 bc54445527b3cf96 dca4eabb4bc8170b fe2f2c7dec761b61 0d89999686c76c96 4d932eaa033153ce 088c035f3265975c 8a3f8a48c773934f dfb1280aaef75c62 51e19ea5453ca5bd 1d0c7c94e9c0dbaf fd8b779adb3c2465 3a31ea3fd4e0c322 2fae84a16a455baa 4a3f8014c8079f74 b179ef2c2489dc6d
FM9zTUpHwz8P9bkv,cb01a3c47688ca03 2443a22bb57f542f 2ab7409061abf872 fc53331ba9eabbe8 7e2aa3a9305f313f d9e98ad9d8f6aecf 424c1d1f98b1c20f 13e3737c917da017 fe856dd45fe0325f 0b1a4b3fedac2113 cca84a9865da5cc7 e9f70f07bbbe6179 02def0ebf6930361 5d6d8fa8865c2ca2 548b5f33f64ea780 d2ac386d155418de b42bfbbcc96f33df 846dddb42965c77a 6f7722e16131ec5f f7cd5caa209b63ee 1a53a315fe99e624 489fe8c2d3d665dd 4d0578abb3c7a8db e48493faf6cea91d 5a8b6079a4f13a77 a5abb5f5656976cb 476fd36e03fd6e93 593c6f5069e85eec 0241b76e02467c4e f03b74fd6ffa12e0 2dc2bbf7f97b8e34 0bb0eda8477e7ab9 2836d6391c846840 4b4b894165e70baa 557dd9f0ce47aacf 7e3869b9ec7aae28 d08802bb50bcfc1a 9612448f61cf5b1b 6542269fc75a1eb7 b99584801f5e9525 12140521cf72661e 8dfecb4ad5452214 5d1dfb2269547a34 bdce1fdcc3656b83 2926d1766c73776c b127602b1cfc503d 84faa960508a5945 2bbce3fa17332521 6d8700f75b7536f4 737534ff61173291
1MqJXe0nH4uCwN3E,647ddca1ab90ae6d 28489e4591aa8c89 1049a23dfa35aef6 8683b1a108e47d51 46c4ffbdb50c174a 14fd6dfbef3f07e1 bf6ed0b507e0caad 645637f12acf2c37 83bc3fe6dd2c462f d7d4ff55cfaf0eff 238c68f22866e920 fe8450cf897c1789 f654e60dd0a22b96 0e7240c0e6ba6661 fea3b2f20e2f7991 c531cdf076317aa0 ca4d7a13f64623a0 4baab59386b7729d ad5f4e8113fad80b 88a85cec0844aea9 a1fc494e44a3d531 04860a15069ddff8 2d514d802fcba072 a6ecd0cf3ddf76fc 95ccebe0be342216 b0afe8ad5d4a1a9c e9e3029c723a1904 f6ba93470c6d2236 fd821ad8e1e80dd0 709230e584d6fd7f 2365f461386888af 1c98d0ad8497b322 1b7a29bd3e2465a8 2d3267edb01bdb87 7bf306f4bafd2390 8a58d7ecf88ee09b 930638869237e098 3fa5f5dc538ed191 eeec13305c149713 c12ce99249797f9f 9a1c956c014fc6dc 1c53111f2fb3b591 f83203d930bea975 e7d4d351b284c353 0bc06754c13d7e41 66dee77530f0d97c 24a9e4f534d4b15b f1b09d953afd7d82 c4336a223e18392a 5bea59dcef463f7d
BxcqtOFtBHDiX3Sq,77211cc11d96b034 d41029ef9af89cce ca6b6a63d43b06fb 956a8868d763b78a abfdff866272d9e4 e51049cdfd285ad9 cf2b2a46182307ae be0cb8b593d672b4 13d37987145cc11a 364fdba25bc9b84e 9dc342290c863ce6 0b879b949e539f57 e0a1653295b8f3e0 16be58f4ef425bac 0b6a5ad5e868728f bea6853aaf25aa9f 6eb26594d4cc17e4 1c4a6d90f7c3dfee f1c55be8d45cca98 d224112d8659e7a9 d733e9b79478026c 7f2df319bd26b21a e82e276c58a5cd09 65cc192a975aab00 1269570ada7b9523 4a220eda1dace957 d858fcef44fb8e2d e8894d0edb5d68e5 aa2729254868d679 8eaaaf723cc66445 53119a69883fe053 4fd44b98e5351f0b 2385d9b254c723b0 9278d3ee704c4295 0de501d1e6c1a667 a9a967cd68630019 56af583be8d28c5b 95a8e9fe9a85d53a c0d5ef630c659dde c3fe9fa31300333f 8a39c140cfafc1f2 ff29c661697dc260 6f53afec9f1e0ce4 a46182ac99d72026 11ec2ef96b98b55b 21d3317d6e78695f cde269af7a4255dc 0a7489b58bc09ff5 c88d1f1a5f8b6198 ea404f6fb1944c33
8cVIYyVzOmEmKPFE,fb424fecc0051c9b 4a4d42aa6727ddb3 9464b98eb570523b a821e5b98d607e22 c1468ac81868c804 a102926c20541ff2 03e7577b8bd02317 c129da19ec8ba5a3 d8b891ea6cdd7a78 8a5fb0c4a955fba7 b2ef8272cd7c82f0 430dbd77ce6531b4 bfe5a2b8372cf20b 5dcab42edb0277a4 b360f17745bf70bb 7d2c33059ed6bdd4 81253e0f53949089 efa1787bd3cafaf4 af7257dc444a0a70 5a88e09aaa08fb31 6aab0c7550709d22 bcd229ae92afc867 08a2176901d86916 68821977296e8e43 fde13241e1865137 733de2b4d511c179 cb3d1bf7e59b72b8 50ad3ae817e4436c 8557331fe7e6ee11 0784c6a3fda29a51 a8f23e38b33f8d75 9ee1267e34a1eaba 57b95d1202900a6b 063e4068b1ea67f2 cabc8f36904f2d6e 2ddca1111391dfb5 3aa7786cbd816162 311bd0c608681f1d c6371d2085787682 6c67b0ddc8da7d99 8c137e735f5d056a 6a380591d211a036 76028502e89510a0 211d7ab12af016f9 d749f8a64d798f48 48354679178bd06c a2d4b5b1e746ae4a 8516b3840bb2d2c2 4359ad78e6f8c1bb 49631e30fdcf4506
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 150a6f38cb4601fe ec9a512a6523199f ecba9d15e2062c81 40f619e89fa6f0d6 e2e3550416dde4a9 bed92e5c0d1538ea a55ccc52e9a4ddd5 cb9569483741069a 0bbd443b651fff83 6513b6515c5c5072 14a3552924500d0d 13fc1879ad2bcf7a 35cfc380287a6817 201ee67bf973ad15 cb48355392791edd c98fca698b6675c7 9a51efcd058c72e3 c18e05ef085cefb1 a871145125bce90f 8918e6439d768fd5 12d17eadbcb30b60 ee6391131ae1c102 649d92dcced731f5 0d5c3644e5415018 6469ada8b0e889a8 4eddd87379e60b9b 2b2e0c20a9454af2 ceea499f95e7e25e 282a5bc84f81eb9a 30e8867de04dae56 b62a44f441ab60a0 b5b114de6fee52b5 1484b96d58b673ea c50c8a447975dfa7 1f6c7f6140f78298 ddbe20ebb1e656af 1d9c5bf441c9822c fccdddc42a48de0c d7b735827d9c7e06 562f1ca2e3cbedce 156a37304a7fc7d2 ab77c128984a60c6 0dd3d2e495f37110 674dc8b3ab23d37e 5a3e3ec58a9d845f 4a68e8cc412adf6b 2892281b43e6f925 dda2d98216dcceb4 8cdeff2f744097ca
LYlZcER1Ie1WNQhI,56725bb1e239755e 893292bca76dda07 5d84bd4447a269bd ec2158ca141f026a c7e0093aa2306f81 27f0f62aaf698ce4 ddec2bd4e71ca1ee ee34feca7a49fa7e 234d7fc593fbe4cc 1b512bcdf5db745e f883600d277da978 0d27352a9e908acd e9e5f7d6c5244b80 f22111a40f18adf7 30ad58af208b48ae 5905eef60f16acbf 48a41f33c0d2497e 26b0f8815b6c796f aefe55faed746945 37446c84e070e424 ba8998ddd978e2c1 7ed189a0cc2458ea 4d120a8e05e77552 7a288349fc6407da 5723afc0e28b0d38 bdca4f58439dd57f 3be737583cbcb0af c1115841b50260d3 ccadc1b719b12ece a73ba561da46c93b 9120eb7b7eab2426 e526b94fd0a0a264 900b4aabcae3429c 312f5a8591b6d8cd 8ff0528a6c288f7a 52de818a479f67f6 d3a60d34d2eff9f7 db5a8d8330e4a326 352ba4f9e8e50645 7d19cc155a6c3017 dd8e475816e0dc0d 46f233e118434754 b427ee1fa1a61a9e 6e81c99723d15660 9daf2329bd0690b4 4413f6a95f226a1b f1778e8b0fdf02e9 73c519a1c854b043 224dde2cd14208f0 d1a47501b7623cb3
